,Company,NACE,Consolidation code,Year,TE,TL,CA,CFO,CFF,CFI,CL,DA,EBIDTA,TDA,FA,LTD,ND,NI,NP,EBIT,DeltaLTB,DeltaSTB,LB,TA,ITE,IA
24,8I HOLDINGS LIMITED,7022.0,C1,2008,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
25,8I HOLDINGS LIMITED,7022.0,C1,2009,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
26,8I HOLDINGS LIMITED,7022.0,C1,2010,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
27,8I HOLDINGS LIMITED,7022.0,C1,2011,n.a.,0,0,n.a.,n.a.,n.a.,0,n.a.,314985.679149628,-17499.2043972015,n.a.,n.a.,0,n.a.,116131.083726883,297486.474752426,n.a.,n.a.,n.a.,0,-3181.67352676392,n.a.
28,8I HOLDINGS LIMITED,7022.0,C1,2012,n.a.,0,0,n.a.,n.a.,n.a.,0,n.a.,603891.929745674,-32968.8004255295,n.a.,n.a.,0,n.a.,555644.904732704,570923.129320145,n.a.,n.a.,n.a.,0,-22515.278339386,n.a.
29,8I HOLDINGS LIMITED,7022.0,C1,2013,18603728.595376,1944466.47280455,19736612.3665571,n.a.,n.a.,n.a.,1919873.05760384,n.a.,2949623.1521368,-58706.8620920181,96786.9888544083,n.a.,-18662435.457468,n.a.,2599761.98750734,2890916.29004478,n.a.,n.a.,14280.0475358963,20548195.0681806,-332407.773196697,n.a.
30,8I HOLDINGS LIMITED,7022.0,C1,2014,26523791.590333,2744642.14265347,26292044.4110036,1197965.8266902,14759171.4584827,-223755.897283554,2684344.28721666,74100.9789705276,4397384.56577063,-74100.9789705276,155466.759800911,30512.1678113937,-24470758.5847378,4161278.50532532,3625862.60825396,4323283.5868001,n.a.,n.a.,n.a.,29268433.7329865,-535415.897071362,1381038.83355856
31,8I HOLDINGS LIMITED,7022.0,C1,2015,38800235.3267074,5521426.76949501,30791205.960393,2748131.04492426,-4147731.31585121,-760861.490488052,4807193.95011663,162830.280065536,6851454.10257578,-162830.280065536,467766.986370087,n.a.,-28342090.52068,13004218.2761431,12837687.3078942,6688623.82251024,n.a.,n.a.,n.a.,44321662.0962024,-1077640.39897919,1407001.64729357
32,8I HOLDINGS LIMITED,7022.0,C1,2016,44137215.9102559,4918443.29982996,35484332.7522278,-5955787.70488501,-1778509.09721851,3316640.45643806,4463442.58147478,239662.328064442,7159822.62468338,-239662.328064442,652453.860282898,n.a.,-27842323.8316774,8222206.37744665,8044784.71368551,6920160.29661894,-42209.1861367226,n.a.,n.a.,49055659.2100859,-158105.595529079,2474602.96350718
33,8I HOLDINGS LIMITED,7022.0,C1,2017,36592971.4180827,15527178.6677241,46774415.4750109,-5344972.24134207,4306625.04512072,2224594.06650066,15359457.3878646,474193.800330162,-3972707.22430944,-474193.800330162,1033772.97949791,44217.4283266068,-34094686.7176294,-3384158.00589323,-3240070.1791048,-4446901.02463961,n.a.,n.a.,3209575.40094852,52120150.0858068,-7623.69453907013,1286879.63819504
34,8I HOLDINGS LIMITED,7022.0,C1,2018,23843204.4112086,7620768.69624853,27840549.4546294,-4644885.43975353,252230.997204781,3112324.000597,7604543.31046343,528800.073087215,-3364554.99780178,-1764879.46289778,461685.977339745,13275.3156423569,-24135261.3553405,-8248396.11911774,-7521203.82893085,-5129434.46069956,36138.3592486382,0,0,31463973.1074572,-245593.339383602,134965.709030628
35,8I HOLDINGS LIMITED,7022.0,C1,2019,20619077.5909424,7639503.01265717,24888046.4739799,3993121.33765221,-1888116.78647995,1957605.09943962,7588966.0577774,1330104.57634926,-255492.383003235,-1330104.57634926,1121639.63747025,47729.3462753296,-22170281.3448906,-2692496.65164948,-2582298.01392555,-1585596.95935249,-977047.794342041,n.a.,n.a.,28258580.6035995,-105987.224817276,301817.924976349
36,8I HOLDINGS LIMITED,7022.0,C1,2020,27982482.9164743,15074228.4224033,39965856.1512232,7567547.70368338,-815023.774266243,-411965.568959713,14843379.247725,1464519.04064417,9627375.54848194,-1464519.04064417,1077048.72173071,54928.7425279617,-37719715.9500122,7481443.18836927,5898901.57932043,8164341.06844664,-904839.691102505,n.a.,n.a.,43056711.3388777,-769744.675695896,586401.440501213
37,8I HOLDINGS LIMITED,7022.0,C1,2021,25707846.9497561,22667356.3281298,40591103.9586067,-517215.901613235,2926703.12327147,-2757499.63545799,19076400.211215,1835377.57086754,-3372247.6785183,-1835377.57086754,5103443.18920374,3311659.5300436,-33376681.0109615,-713757.944226265,-3308704.01060581,-5207625.24938583,-170681.247532368,n.a.,249002.512633801,48375203.2778859,228313.876569271,1052903.79971266
38,8I HOLDINGS LIMITED,7022.0,C1,2022,13158251.6030073,12620949.4214058,20812358.5574627,2746043.68829727,-5032403.88321877,-1801054.99863625,8843255.4012537,2068575.720191,-10174830.3730488,-3337603.59370708,4448379.77278233,2672192.89755821,-14508666.0622358,-10600602.7890444,-11251695.4747438,-13512433.9667559,-859080.626964569,n.a.,258477.767586708,25779201.0244131,-540316.499590874,n.a.
39,8I HOLDINGS LIMITED,7022.0,C1,2023,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
40,8VI HOLDINGS LIMITED,7022.0,C1,2004,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
41,8VI HOLDINGS LIMITED,7022.0,C1,2005,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
42,8VI HOLDINGS LIMITED,7022.0,C1,2006,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
43,8VI HOLDINGS LIMITED,7022.0,C1,2007,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
44,8VI HOLDINGS LIMITED,7022.0,C1,2008,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
45,8VI HOLDINGS LIMITED,7022.0,C1,2009,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
46,8VI HOLDINGS LIMITED,7022.0,C1,2010,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
47,8VI HOLDINGS LIMITED,7022.0,C1,2011,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
48,8VI HOLDINGS LIMITED,7022.0,C1,2012,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
49,8VI HOLDINGS LIMITED,7022.0,C1,2013,n.a.,0,0,n.a.,n.a.,n.a.,0,n.a.,422054.738283157,-5553.35181951523,n.a.,n.a.,0,n.a.,369694.563984871,416501.386463642,n.a.,n.a.,n.a.,0,-30940.102994442,n.a.
50,8VI HOLDINGS LIMITED,7022.0,C1,2014,1110061.72418594,1312749.69607592,1644024.66088533,n.a.,n.a.,n.a.,1185615.66352844,n.a.,1000363.21610212,-18888.4848356247,34871.0489273071,n.a.,-1142753.33255529,n.a.,834725.733697414,981474.731266499,n.a.,n.a.,n.a.,2422811.42026186,-95168.904364109,743915.710449219
51,8VI HOLDINGS LIMITED,7022.0,C1,2015,13124860.7109189,2711124.16309118,12811782.4906111,-506994.281113148,11201983.1308722,-3602990.01526833,2580859.93903875,91777.0669460297,783805.75722456,0,344164.001047611,n.a.,-10793427.1554351,813411.262691021,633557.816982269,783805.75722456,-99918.5809493065,n.a.,n.a.,15835984.8740101,-56250.4603862762,2680038.3823514
52,8VI HOLDINGS LIMITED,7022.0,C1,2016,10986550.3644347,2000286.17691994,9141508.14330578,-930032.914876938,0,-3658606.40513897,1887966.81720018,223923.309504986,893547.008216381,-186721.992909908,322649.880468845,n.a.,-8308770.97952366,801974.536597729,794820.437252522,706825.015306473,n.a.,0,n.a.,12986836.5413547,17885.248363018,1591071.69437408
53,8VI HOLDINGS LIMITED,7022.0,C1,2017,8566745.5535531,5389952.03912258,11174811.455369,-285888.54521513,-3366623.50845337,6656247.70206213,5241289.99561071,337729.668080807,914843.344688416,-337729.668080807,860715.113461018,28207.6697945595,-6627277.66281366,578638.415515423,530609.139919281,577113.676607609,-12197.9112625122,n.a.,n.a.,13956697.5926757,12197.9112625122,1674163.3207798
54,8VI HOLDINGS LIMITED,7022.0,C1,2018,3004646.44038677,2348255.83362579,4721587.26346493,-1033999.58503246,-15487.8682494164,-1803967.89228916,2332030.44784069,418172.442734241,-1509698.39555025,-1587137.73679733,384246.636092663,13275.3156423569,-3574747.49547243,-3192713.41198683,-3589497.84618616,-3096836.13234758,-15487.8682494164,n.a.,n.a.,5352902.27401257,-285419.286310673,n.a.
55,8VI HOLDINGS LIMITED,7022.0,C1,2019,3612690.37175179,4793289.78991508,6802835.64853668,2758475.45385361,-1034603.77073288,192321.189403534,4742752.83503532,1258510.55693626,2010247.76077271,-1258510.55693626,1104092.08369255,47729.3462753296,-4647294.14248466,609952.969312668,752439.105987549,751737.203836441,-1034603.77073288,n.a.,n.a.,8405980.16166687,-63171.1935997009,308135.044336319
56,8VI HOLDINGS LIMITED,7022.0,C1,2020,9121140.38085938,10889252.0660162,18121289.0720963,12436164.2204523,-930077.22145319,-3137618.84683371,10657660.6110334,1442992.91181564,7022713.96023035,-1442992.91181564,1069625.91868639,54928.7425279617,-15927850.7725,5591597.53328562,4351247.14457989,5581205.60902357,-904839.691102505,n.a.,n.a.,20010392.4468756,-769744.675695896,593824.243545532
57,8VI HOLDINGS LIMITED,7022.0,C1,2021,11898182.3766828,16927737.5799417,22353332.3878646,6346977.99265385,-520910.300910473,-7322299.40712452,13336042.5831676,1773311.66267395,4874390.43277502,-1773311.66267395,3798581.35741949,3311659.5300436,-15166247.995019,2074035.76546907,1174080.09666204,3101078.77010107,-503177.184283733,n.a.,249002.512633801,28825919.9566245,280774.346590042,1060292.59830713
58,8VI HOLDINGS LIMITED,7022.0,C1,2022,3324792.74225235,12681989.3606901,11826676.6312122,-6911077.57008076,-1248681.22708797,3929163.4991169,8905048.92003536,1869630.73289394,-4366239.60757256,-3145440.82188606,3539562.89899349,2672192.89755821,-5281838.69683743,-7880934.38315392,-7264506.35433197,-7511680.42945862,-858327.047467232,n.a.,258477.767586708,16006782.1029425,-543330.817580223,n.a.
59,8VI HOLDINGS LIMITED,7022.0,C1,2023,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
60,A SONIC AEROSPACE LIMITED,2611.0,C1,2004,24305000,4539000,26825000,6500000,-1123000,-4686000,4526000,85000,6593000,-85000,1786000,n.a.,-7460000,6314000,4973000,6610000,-611000,n.a.,n.a.,28844000,-1341000,n.a.
61,A SONIC AEROSPACE LIMITED,2611.0,C1,2005,26582000,4637000,22439000,2056000,-504000,-5640000,4624000,119000,6235000,-119000,1747000,n.a.,-3372000,6448000,5108000,6115000,0,n.a.,n.a.,31219000,-1340000,n.a.
62,A SONIC AEROSPACE LIMITED,2611.0,C1,2006,61099000,63182000,83867000,3414000,4688000,9481000,46938000,203000,7484000,-166000,3678000,14731000,1469000,7149000,5442000,7280000,-166000,5581000,7519000,124281000,-1626000,23937000
63,A SONIC AEROSPACE LIMITED,2611.0,C1,2007,49096000,59414000,89921000,5333000,-9831000,5590000,52365000,788000,918000,-752000,3388000,5025000,-6492000,-9529000,-10932000,289000,-16640000,8619000,10509000,108510000,-1333000,12542000
64,A SONIC AEROSPACE LIMITED,2611.0,C1,2008,32858000,35237000,62253000,13653000,-7031000,-2087000,34057000,830000,-1878000,-794000,5421000,16000,-16162000,-15009000,-15402000,-2529000,-9487000,4271000,10462000,68095000,-858000,n.a.
65,A SONIC AEROSPACE LIMITED,2611.0,C1,2009,30876000,40129000,65044000,-4278000,-2471000,-95000,39232000,665000,-1586000,-641000,5362000,0,-11139000,-2599000,-1715000,-2216000,-8734000,7386000,9221000,71005000,442000,n.a.
66,A SONIC AEROSPACE LIMITED,2611.0,C1,2010,44273000,39778000,76707000,11914000,-1841000,-1087000,38726000,669000,7132000,-669000,6557000,0,-20939000,11767000,11215000,6471000,-5496000,4850000,9141000,84051000,-292000,n.a.
67,A SONIC AEROSPACE LIMITED,2611.0,C1,2011,42326000,45437000,76908000,2315000,-2052000,-1017000,43782000,771000,-1108000,-771000,10002000,n.a.,-21076000,-2132000,-2517000,-1872000,0,-969000,8161000,87763000,-188000,n.a.
68,A SONIC AEROSPACE LIMITED,2611.0,C1,2012,37969000,52308000,78050000,-3115000,-121000,-2529000,52216000,899000,-4986000,-936000,11137000,n.a.,-14395000,-3443000,-2861000,-5921000,n.a.,-192000,8321000,90277000,301000,n.a.
69,A SONIC AEROSPACE LIMITED,2611.0,C1,2013,39025000,51148000,69825000,-772000,2918000,-4529000,51148000,875000,-440000,-872000,13176000,n.a.,-8311000,1019000,2525000,-1342000,-2677000,6805000,12407000,90173000,-535000,n.a.
70,A SONIC AEROSPACE LIMITED,2611.0,C1,2014,38420000,44302000,65101000,-1015000,-5097000,1342000,44177000,1073000,269000,-1165000,12056000,125000,-8741000,-901000,107000,-524000,-7381000,2679000,7701000,82722000,-2000,n.a.
71,A SONIC AEROSPACE LIMITED,2611.0,C1,2015,27754000,33318000,49419000,2964000,-6613000,5435000,31600000,1156000,-5781000,-2522000,10793000,1718000,-14379000,-10496000,-9994000,-8306000,-5428000,n.a.,2414000,61072000,291000,n.a.
72,A SONIC AEROSPACE LIMITED,2611.0,C1,2016,25033000,39642000,57726000,-504000,100000,40000,38351000,835000,-701000,-835000,6258000,1291000,-13386000,-2052000,-2465000,-1536000,340000,n.a.,3161000,64675000,-265000,n.a.
73,A SONIC AEROSPACE LIMITED,2611.0,C1,2017,23634000,51612000,68037000,4959000,220000,-497000,50660000,812000,-1045000,-812000,6118000,952000,-17925000,-1907000,-1221000,-1832000,373000,n.a.,4298000,75246000,-216000,n.a.
74,A SONIC AEROSPACE LIMITED,2611.0,C1,2018,24313000,49281000,65843000,1744000,-814000,387000,48703000,754000,984000,-754000,5849000,578000,-19062000,812000,1481000,238000,-616000,-28000,4174000,73594000,-182000,n.a.
75,A SONIC AEROSPACE LIMITED,2611.0,C1,2019,26974000,37310000,56792000,-1421000,-2490000,156000,36436000,1915000,5068000,-1915000,7293000,874000,-14327000,3481000,2533000,3153000,-1783000,n.a.,4285000,64284000,-374000,n.a.
76,A SONIC AEROSPACE LIMITED,2611.0,C1,2020,34690000,44286000,72652000,9231000,-4723000,4872000,43938000,1800000,10010000,-1800000,6104000,348000,-27908000,7920000,6327000,8210000,-1695000,-2476000,1755000,78976000,-282000,n.a.
77,A SONIC AEROSPACE LIMITED,2611.0,C1,2021,43234000,63764000,100206000,12647000,-3583000,-601000,63302000,1642000,12700000,-1642000,6489000,462000,-37955000,10650000,6617000,11058000,-993000,-1678000,74000,106998000,-1550000,n.a.
78,A SONIC AEROSPACE LIMITED,2611.0,C1,2022,45993000,50226000,89113000,12112000,-3513000,27000,48822000,1948000,7675000,-1948000,6150000,1404000,-45588000,6293000,4878000,5727000,-1326000,-74000,n.a.,96219000,-791000,n.a.
79,A SONIC AEROSPACE LIMITED,2611.0,C1,2023,45773000,41658000,80866000,-968000,-2027000,731000,40753000,2080000,1919000,-2080000,5569000,894000,-45458000,880000,983000,-72000,-1320000,n.a.,n.a.,87431000,-437000,n.a.
80,A-SMART HOLDINGS LTD,1812.0,C1,2004,7927275.10327101,6413037.39058971,4042800.11302233,1836107.46777058,-1330974.93320704,-229658.419847488,3450675.75275898,1361132.09944963,2099402.72688866,-1361132.09944963,10289973.0892777,1781592.59033203,1167430.3008914,461056.676208973,887316.622138023,738270.627439022,-940091.663062572,-481354.768872261,995766.431510448,14340312.4938607,455257.221162319,n.a.
81,A-SMART HOLDINGS LTD,1812.0,C1,2005,9298477.71435976,5918416.38797522,5062270.55895329,1563684.47619677,-1227964.60789442,100475.301086903,3696528.44238281,1279706.37971163,2457132.51280785,-1279706.37971163,10146802.1127582,889236.497044563,228024.785101414,1218338.23174238,1104025.01493692,1348294.3097949,-1033030.49081564,-109500.028729439,1094398.63878489,15216894.102335,-7821.43062353134,n.a.
82,A-SMART HOLDINGS LTD,1812.0,C1,2006,53141950.3237009,18585550.8012772,14589353.1965017,1393536.08196974,16913180.7602048,-15621672.5587249,15749048.9809513,1378326.95692778,5009505.56069613,-1378960.67047119,11786438.1939769,1489860.54056883,-913181.216061115,3892268.58365536,3136248.32636118,3977819.91201639,n.a.,79847.9064702988,1086185.01341343,71727501.1249781,-102661.594033241,40864384.1335773
83,A-SMART HOLDINGS LTD,1812.0,C1,2007,67627172.5063324,12083084.8755836,17888469.353199,-723688.539028168,-2028180.12857437,-2197525.89273453,8359462.58473396,1461930.22966385,4695375.91409683,-1461930.22966385,13545676.6121387,2378117.27404594,3065422.93405533,4558443.98760796,4688099.33829308,3671363.24644089,145531.516075134,-304293.169975281,2634781.94785118,79710257.381916,52259.0444087982,42656610.3754044
84,A-SMART HOLDINGS LTD,1812.0,C1,2008,81143610.4922295,23332846.2207317,37105148.2754946,92132.2038173676,5369260.10024548,3558057.96647072,12486838.4491205,1971336.67850494,7449546.76580429,-1971336.67850494,13505411.1468792,9375548.55036736,3390611.34207249,7539485.34572124,7483182.3322773,7667446.73991203,100906.699419022,-347323.78423214,2755922.82688618,104476456.712961,-69464.7568464279,47151214.5314217
85,A-SMART HOLDINGS LTD,1812.0,C1,2009,100547609.440982,14540532.6038599,46265267.9160237,-2021099.32899475,-3645891.06291533,-1169489.13782835,11574819.1997409,2202248.68506193,9854247.34652042,-2202248.68506193,12547195.6282854,2844253.10790539,198500.826954842,7142559.47619677,9040116.33247137,7628400.66105127,700999.423861504,-34008.8829398155,4203914.3666625,115088142.044842,1884369.73839998,44755689.9487972
86,A-SMART HOLDINGS LTD,1812.0,C1,2010,104838877.245307,16043456.1977386,56067680.6295514,-4211994.49408054,-1540042.6017046,5545034.22939777,13731190.1370287,2337957.90582895,9806944.30828094,-2337957.90582895,11859355.7069302,2179402.51880884,1108419.60370541,6544814.0308857,6217426.51879787,7468252.34973431,1272847.412467,-534390.378475189,6205681.6753149,120882333.443046,-327387.512087822,47334655.4472446
87,A-SMART HOLDINGS LTD,1812.0,C1,2011,116506108.121872,19116353.1150818,55933063.9476776,-2087866.52755737,-2237355.77774048,519890.392303467,17783407.3009491,2391828.00292969,6658915.599823,-2391828.00292969,12375218.4276581,1169338.13476563,5648202.16941833,4392492.46788025,4369238.58451843,4310273.38027954,-102981.483459473,-965866.655349731,9086454.92362976,135622461.236954,-21592.8916931152,53553693.3822632
88,A-SMART HOLDINGS LTD,1812.0,C1,2012,110358114.938736,20240885.9238625,54628230.4404974,1818692.74109602,-1695037.69379854,-565280.216217041,19447566.5295124,2310101.11087561,5240886.32279634,-2310101.11087561,11006905.1191807,630319.559276104,5957925.0061512,-3659868.21806431,-3678336.17967367,3128312.10565567,-614260.462224483,n.a.,9760719.18797493,130599000.862598,-16862.0519042015,51777740.7138348
89,A-SMART HOLDINGS LTD,1812.0,C1,2013,108532736.554921,21683152.743578,57587533.2912803,707332.390367985,1506515.93464613,-36112.4194860458,21275710.4454637,1826032.34183788,-5039252.62349844,-1826032.34183788,9505416.85080528,391741.246163845,4156068.45128536,813314.491033554,-5837651.11517906,-6913173.17378521,-947558.485209942,n.a.,8647354.36171293,130215889.298499,0,50623331.6986561
90,A-SMART HOLDINGS LTD,1812.0,C1,2014,191844.597935677,15699149.1482258,9414031.14891052,-7502809.44311619,9756782.79459476,-168566.383123398,15108364.1102314,1525124.4187355,-8008508.59248638,-55188633.8346004,6476962.59725094,574731.096744537,3441162.30690479,-116828543.960452,-116909616.363764,-63022957.164526,-3540696.74265385,n.a.,2924225.39865971,15890993.7461615,-81875.1003742218,0
91,A-SMART HOLDINGS LTD,1812.0,C1,2015,6283508.41498375,8406905.93755245,8666958.39571953,-1382575.81400871,3267774.02615547,436334.516644478,7878059.76212025,1131993.05319786,-1261655.06315231,854458.076834679,6023455.95681667,528846.175432205,1610576.98881626,238927.748680115,228729.61306572,-147144.528150558,-1756993.07870865,n.a.,3454254.22024727,14690414.3525362,-12383.4503889084,n.a.
92,A-SMART HOLDINGS LTD,1812.0,C1,2016,1526530.59768677,4393320.92285156,4468274.53994751,-1627458.24050903,3749165.08483887,-182560.29510498,3418181.7855835,614471.237182617,-15938404.3006897,-146196.659088135,1451576.98059082,975139.137268066,-693135.429382324,-16155844.00177,-16141001.701355,-16054916.3589478,-315398.88381958,n.a.,n.a.,5919851.52053833,13358.0703735352,n.a.
93,A-SMART HOLDINGS LTD,1812.0,C1,2017,4449517.55833626,3186537.97996044,5286103.44815254,-1179762.84813881,2511966.96317196,-623020.829916,2546579.23150063,220929.372310638,363060.601830482,-220929.372310638,1335886.27123833,639958.748459816,-1674644.64211464,96472.4925756454,97208.9238166809,142867.66076088,-326239.039778709,n.a.,n.a.,7636055.5382967,0,n.a.
94,A-SMART HOLDINGS LTD,1812.0,C1,2018,7601879.78947163,2544239.68613148,7941111.74762249,-460386.228919029,3183053.11381817,-110140.246152878,2126441.01905823,240105.736613274,-93252.0750761032,-240105.736613274,1258535.87937355,417798.66707325,-4065643.61965656,-446435.131072998,-444966.594457626,-333357.811689377,-393567.812919617,n.a.,n.a.,10146119.4756031,3671.34153842926,n.a.
95,A-SMART HOLDINGS LTD,1812.0,C1,2019,7591646.16847038,3257631.16174936,8767343.58394146,-3107200.31231642,1489703.5574913,-56959.2536687851,2944355.26657104,253395.654141903,-1386738.75278234,-253395.654141903,1180809.14336443,313275.895178318,-2566817.64930487,-1816123.89582396,-1499196.7664361,-1652548.60323668,-296480.217814445,n.a.,n.a.,10849277.3302197,0,n.a.
96,A-SMART HOLDINGS LTD,1812.0,C1,2020,12156777.0818472,3958696.87962532,13371145.8895206,-836241.993308067,3739092.46051311,-2181.500852108,1790285.03262997,407213.492393494,440663.172125816,-407213.492393494,1764107.02240467,2146596.83847427,-3350785.30883789,152705.05964756,102530.540049076,35631.1805844307,-361401.974499226,n.a.,n.a.,16115473.9614725,0,n.a.
97,A-SMART HOLDINGS LTD,1812.0,C1,2021,11841288.6275053,3757204.08529043,13140239.420414,-399734.003961086,-540121.177256107,-70932.466506958,1595980.49640656,573370.770931244,-52460.470020771,-556376.534163952,1381705.33716679,2139057.19310045,-2331165.9565568,-500960.544705391,-517954.781472683,-553421.014726162,-500960.544705391,n.a.,n.a.,15598492.7127957,0,n.a.
98,A-SMART HOLDINGS LTD,1812.0,C1,2022,10895176.053524,3468988.07430267,12440333.8532448,-499093.223571777,-584693.514823914,-21762.7859115601,1740297.44672775,525208.566665649,-346028.295993805,-525208.566665649,826985.864639282,1706927.84166336,-1726514.34898376,-817555.324077606,-796517.964363098,-871236.862659454,-569459.564685822,n.a.,n.a.,14364164.1278267,0,n.a.
99,A-SMART HOLDINGS LTD,1812.0,C1,2023,15097612.2434735,6088001.19709969,18739300.1820445,-2504880.61094284,3396906.44001961,-90854.4825911522,3836161.58312559,581168.343186378,475296.590745449,-581168.343186378,1778795.61370611,2229313.70919943,-2656555.03642559,86349.301636219,84847.5746512413,-105871.752440929,-540621.71459198,n.a.,n.a.,21185613.4405732,0,n.a.
100,ABF PAN ASIA BOND INDEX,6430.0,NF,2004,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
101,ABF PAN ASIA BOND INDEX,6430.0,NF,2005,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
102,ABF PAN ASIA BOND INDEX,6430.0,NF,2006,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
103,ABF PAN ASIA BOND INDEX,6430.0,NF,2007,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
104,ABF PAN ASIA BOND INDEX,6430.0,NF,2008,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
105,ABF PAN ASIA BOND INDEX,6430.0,NF,2009,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
106,ABF PAN ASIA BOND INDEX,6430.0,NF,2010,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
107,ABF PAN ASIA BOND INDEX,6430.0,NF,2011,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
108,ABF PAN ASIA BOND INDEX,6430.0,NF,2012,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
